order_id,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,cost_price,sale_price,quantity,discount_percent,year,month,cost,sales,profit
4016,2023-02-27,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,OFF-PA-10002319,160,190,5,2,2023,2,800,931.0,131.0
4017,2022-10-25,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,OFF-PA-10003893,20,20,5,5,2022,10,100,95.0,-5.0
4018,2023-01-25,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,OFF-PA-10002499,90,100,2,5,2023,1,180,190.0,10.0
4019,2022-10-30,Standard Class,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,TEC-AC-10004568,200,250,9,5,2022,10,1800,2137.5,337.5
4020,2022-10-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Appliances,OFF-AP-10001492,20,30,3,2,2022,10,60,88.2,28.200000000000003
4021,2022-02-04,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,FUR-CH-10004698,140,170,3,4,2022,2,420,489.59999999999997,69.59999999999997
4022,2022-01-20,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Technology,Phones,TEC-PH-10004093,70,80,3,3,2022,1,210,232.79999999999998,22.799999999999983
4023,2022-05-01,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,FUR-CH-10000454,770,850,5,4,2022,5,3850,4080.0,230.0
4024,2023-05-04,First Class,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,FUR-BO-10003034,450,560,5,2,2023,5,2250,2744.0,494.0
4025,2022-01-22,First Class,Corporate,United States,San Francisco,California,West,Technology,Phones,TEC-PH-10003215,100,100,4,5,2022,1,400,380.0,-20.0
4026,2023-05-12,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Paper,OFF-PA-10001776,30,30,4,5,2023,5,120,114.0,-6.0
4027,2022-11-24,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Art,OFF-AR-10004582,10,10,7,2,2022,11,70,68.6,-1.4000000000000057
4028,2023-05-19,First Class,Corporate,United States,Bedford,Texas,Central,Technology,Phones,TEC-PH-10001557,130,150,2,3,2023,5,260,291.0,31.0
4029,2022-01-06,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Binders,OFF-BI-10004209,10,10,8,2,2022,1,80,78.4,-1.5999999999999943
4030,2022-06-05,Standard Class,Consumer,United States,Lafayette,Louisiana,South,Technology,Machines,TEC-MA-10003183,400,480,3,2,2022,6,1200,1411.2,211.20000000000005
4031,2022-04-09,Standard Class,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,FUR-CH-10002439,190,230,4,3,2022,4,760,892.4,132.39999999999998
4032,2023-03-18,Standard Class,Home Office,United States,Covington,Washington,West,Office Supplies,Appliances,OFF-AP-10000576,220,240,6,5,2023,3,1320,1368.0,48.0
4033,2022-02-14,Standard Class,Home Office,United States,Covington,Washington,West,Office Supplies,Paper,OFF-PA-10004040,20,30,5,5,2022,2,100,142.5,42.5
4034,2023-05-28,Standard Class,Home Office,United States,Covington,Washington,West,Technology,Accessories,TEC-AC-10003063,90,100,4,4,2023,5,360,384.0,24.0
4035,2022-05-08,Same Day,Corporate,United States,Lorain,Ohio,East,Office Supplies,Binders,OFF-BI-10003982,20,20,3,5,2022,5,60,57.0,-3.0
4036,2023-10-20,Same Day,Corporate,United States,Lorain,Ohio,East,Technology,Accessories,TEC-AC-10002567,330,380,6,5,2023,10,1980,2166.0,186.0
4037,2023-12-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10004950,20,20,2,5,2023,12,40,38.0,-2.0
4038,2022-01-22,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10000550,20,20,5,2,2022,1,100,98.0,-2.0
4039,2023-05-24,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10000528,20,20,4,5,2023,5,80,76.0,-4.0
4040,2022-04-06,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Machines,TEC-MA-10003183,630,770,6,3,2022,4,3780,4481.4,701.3999999999996
4041,2023-07-29,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10003305,10,10,3,5,2023,7,30,28.5,-1.5
4042,2022-02-12,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Phones,TEC-PH-10001425,160,190,3,4,2022,2,480,547.1999999999999,67.19999999999993
4043,2023-01-28,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Labels,OFF-LA-10001474,230,270,9,4,2023,1,2070,2332.7999999999997,262.7999999999997
4044,2023-03-08,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10000672,60,70,6,4,2023,3,360,403.2,43.19999999999999
4045,2023-11-16,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10001979,170,200,5,3,2023,11,850,970.0,120.0
4046,2022-08-11,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003707,10,10,3,3,2022,8,30,29.099999999999998,-0.9000000000000021
4047,2023-11-14,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10002191,20,20,2,5,2023,11,40,38.0,-2.0
4048,2023-04-10,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,OFF-PA-10000501,70,80,3,5,2023,4,210,228.0,18.0
4049,2023-07-05,First Class,Corporate,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10001990,560,600,10,3,2023,7,5600,5820.0,220.0
4050,2022-08-02,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,FUR-FU-10003601,260,280,3,4,2022,8,780,806.4,26.399999999999977
4051,2022-12-24,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,FUR-CH-10001891,150,170,2,2,2022,12,300,333.2,33.19999999999999
4052,2023-02-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,OFF-AR-10003469,0,0,3,3,2023,2,0,0.0,0.0
4053,2022-08-29,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,FUR-TA-10004175,360,410,2,4,2022,8,720,787.1999999999999,67.19999999999993
4054,2022-08-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10002945,60,60,11,3,2022,8,660,640.1999999999999,-19.800000000000068
4055,2023-02-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000533,20,20,4,3,2023,2,80,77.6,-2.4000000000000057
4056,2023-07-25,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10004459,1640,1800,6,4,2023,7,9840,10368.0,528.0
4057,2023-03-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,FUR-TA-10004147,60,70,1,2,2023,3,60,68.6,8.599999999999994
4058,2023-02-06,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10000046,570,650,5,4,2023,2,2850,3120.0,270.0
4059,2022-08-13,Standard Class,Consumer,United States,Oakland,California,West,Technology,Phones,TEC-PH-10004774,60,70,7,4,2022,8,420,470.4,50.39999999999998
4060,2022-09-04,Standard Class,Consumer,United States,Oakland,California,West,Furniture,Chairs,FUR-CH-10000595,460,570,3,3,2022,9,1380,1658.7,278.70000000000005
4061,2022-01-21,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,TEC-AC-10002473,60,70,3,3,2022,1,180,203.7,23.69999999999999
4062,2022-03-28,First Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10001628,30,30,3,2,2022,3,90,88.2,-1.7999999999999972
4063,2023-03-27,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10002800,40,40,1,5,2023,3,40,38.0,-2.0
4064,2023-06-30,First Class,Consumer,United States,Concord,North Carolina,South,Office Supplies,Art,OFF-AR-10002766,20,20,9,2,2023,6,180,176.4,-3.5999999999999943
4065,2023-02-05,First Class,Consumer,United States,Concord,North Carolina,South,Office Supplies,Supplies,OFF-SU-10002522,0,0,1,3,2023,2,0,0.0,0.0
4066,2022-07-05,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Fasteners,OFF-FA-10003021,10,10,5,5,2022,7,50,47.5,-2.5
4067,2022-04-02,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Art,OFF-AR-10000634,10,10,3,5,2022,4,30,28.5,-1.5
4068,2023-10-25,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Labels,OFF-LA-10001771,40,50,12,3,2023,10,480,582.0,102.0
4069,2022-12-05,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Technology,Phones,TEC-PH-10004434,900,980,9,4,2022,12,8100,8467.199999999999,367.1999999999989
4070,2022-04-12,First Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10000050,10,10,9,3,2022,4,90,87.3,-2.700000000000003
4071,2023-10-02,First Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10002414,10,10,4,5,2023,10,40,38.0,-2.0
4072,2022-09-03,First Class,Consumer,United States,Dallas,Texas,Central,Furniture,Bookcases,FUR-BO-10003159,140,160,2,3,2022,9,280,310.4,30.399999999999977
4073,2022-04-11,Second Class,Home Office,United States,Indianapolis,Indiana,Central,Technology,Copiers,TEC-CO-10002095,920,1000,2,2,2022,4,1840,1960.0,120.0
4074,2022-01-26,First Class,Home Office,United States,Broken Arrow,Oklahoma,Central,Technology,Phones,TEC-PH-10004120,780,820,6,5,2022,1,4680,4674.0,-6.0
4075,2022-07-17,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,FUR-FU-10003553,200,220,4,2,2022,7,800,862.4,62.39999999999998
4076,2022-03-27,Standard Class,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,FUR-FU-10001488,280,340,4,4,2022,3,1120,1305.6,185.5999999999999
4077,2023-03-09,Second Class,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Binders,OFF-BI-10003094,10,10,2,4,2023,3,20,19.2,-0.8000000000000007
4078,2023-04-13,Second Class,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Fasteners,OFF-FA-10003472,10,10,4,3,2023,4,40,38.8,-1.2000000000000028
4079,2022-08-23,Second Class,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Paper,OFF-PA-10001289,100,120,3,3,2022,8,300,349.2,49.19999999999999
4080,2023-10-10,First Class,Consumer,United States,Jacksonville,North Carolina,South,Technology,Phones,TEC-PH-10002293,50,50,3,2,2023,10,150,147.0,-3.0
4081,2023-05-27,Standard Class,Corporate,United States,Tigard,Oregon,West,Office Supplies,Paper,OFF-PA-10000380,50,60,9,5,2023,5,450,513.0,63.0
4082,2023-01-11,Standard Class,Corporate,United States,Tigard,Oregon,West,Office Supplies,Binders,OFF-BI-10004828,10,10,1,2,2023,1,10,9.8,-0.1999999999999993
4083,2023-08-08,Standard Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Binders,OFF-BI-10004632,160,180,3,3,2023,8,480,523.8,43.799999999999955
4084,2023-04-19,Standard Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Paper,OFF-PA-10000327,10,10,3,3,2023,4,30,29.099999999999998,-0.9000000000000021
4085,2022-01-06,First Class,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Binders,OFF-BI-10003291,10,10,3,3,2022,1,30,29.099999999999998,-0.9000000000000021
4086,2022-10-13,Second Class,Corporate,United States,Sacramento,California,West,Technology,Phones,TEC-PH-10002275,260,300,2,2,2022,10,520,588.0,68.0
4087,2023-01-18,Second Class,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,OFF-BI-10003291,20,20,3,3,2023,1,60,58.199999999999996,-1.8000000000000043
4088,2023-07-31,Second Class,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,OFF-BI-10000343,10,10,3,5,2023,7,30,28.5,-1.5
4089,2022-04-17,Standard Class,Consumer,United States,Jonesboro,Arkansas,South,Furniture,Bookcases,FUR-BO-10000711,590,640,9,2,2022,4,5310,5644.8,334.8000000000002
4090,2022-06-20,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Labels,OFF-LA-10001297,20,20,2,2,2022,6,40,39.2,-0.7999999999999972
4091,2023-07-23,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,OFF-SU-10001574,10,10,3,4,2023,7,30,28.799999999999997,-1.2000000000000028
4092,2022-08-09,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003305,10,10,3,2,2022,8,30,29.4,-0.6000000000000014
4093,2022-12-05,First Class,Consumer,United States,Akron,Ohio,East,Office Supplies,Storage,OFF-ST-10002574,200,220,2,4,2022,12,400,422.4,22.399999999999977
4094,2023-09-09,Standard Class,Consumer,United States,Florence,Kentucky,South,Technology,Machines,TEC-MA-10000864,2770,3080,7,2,2023,9,19390,21128.8,1738.7999999999993
4095,2022-10-28,Standard Class,Consumer,United States,Florence,Kentucky,South,Technology,Accessories,TEC-AC-10003289,70,80,4,2,2022,10,280,313.6,33.60000000000002
4096,2022-05-10,Standard Class,Consumer,United States,Florence,Kentucky,South,Technology,Phones,TEC-PH-10001619,530,590,3,2,2022,5,1590,1734.6,144.5999999999999
4097,2022-05-21,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Paper,OFF-PA-10004888,20,30,5,3,2022,5,100,145.5,45.5
4098,2023-02-22,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Storage,OFF-ST-10000736,350,400,5,4,2023,2,1750,1920.0,170.0
4099,2023-02-27,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,OFF-BI-10001120,8410,9450,5,2,2023,2,42050,46305.0,4255.0
4100,2023-12-05,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,2,2,2023,12,20,19.6,-0.3999999999999986
4101,2023-04-18,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10004655,0,0,1,3,2023,4,0,0.0,0.0
4102,2022-02-05,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10002906,0,0,1,2,2022,2,0,0.0,0.0
4103,2022-01-12,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000740,130,150,8,4,2022,1,1040,1152.0,112.0
4104,2023-02-03,Same Day,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,FUR-FU-10001940,20,20,2,3,2023,2,40,38.8,-1.2000000000000028
4105,2022-03-04,Standard Class,Consumer,United States,San Diego,California,West,Technology,Phones,TEC-PH-10000439,140,160,5,4,2022,3,700,768.0,68.0
4106,2023-05-07,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Binders,OFF-BI-10000404,10,10,2,3,2023,5,20,19.4,-0.6000000000000014
4107,2023-11-11,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003676,0,0,2,2,2023,11,0,0.0,0.0
4108,2022-10-25,Same Day,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002486,10,10,2,5,2022,10,20,19.0,-1.0
4109,2022-10-17,Same Day,Consumer,United States,New York City,New York,East,Furniture,Tables,FUR-TA-10003837,20,30,3,3,2022,10,60,87.3,27.299999999999997
4110,2022-01-20,Standard Class,Corporate,United States,Detroit,Michigan,Central,Technology,Phones,TEC-PH-10002923,60,70,2,2,2022,1,120,137.2,17.19999999999999
4111,2023-07-01,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Bookcases,FUR-BO-10004360,130,160,1,2,2023,7,130,156.8,26.80000000000001
4112,2022-03-06,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,OFF-PA-10002160,20,20,3,2,2022,3,60,58.8,-1.2000000000000028
4113,2023-04-24,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,OFF-AR-10002375,0,0,1,3,2023,4,0,0.0,0.0
4114,2022-06-15,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Labels,OFF-LA-10000443,10,10,3,5,2022,6,30,28.5,-1.5
4115,2022-08-28,Standard Class,Corporate,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10001750,140,160,3,2,2022,8,420,470.4,50.39999999999998
4116,2023-06-19,First Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10004632,1150,1220,5,4,2023,6,5750,5856.0,106.0
4117,2022-02-19,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002813,0,0,2,3,2022,2,0,0.0,0.0
4118,2022-04-09,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10002005,20,20,3,5,2022,4,60,57.0,-3.0
4119,2022-12-18,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10000060,370,450,7,2,2022,12,2590,3087.0,497.0
4120,2023-10-13,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002706,80,90,8,3,2023,10,640,698.4,58.39999999999998
4121,2022-01-22,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10000199,20,20,4,3,2022,1,80,77.6,-2.4000000000000057
4122,2022-01-06,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10002870,40,40,6,3,2022,1,240,232.79999999999998,-7.200000000000017
4123,2023-11-03,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,OFF-LA-10004545,40,40,3,2,2023,11,120,117.6,-2.4000000000000057
4124,2023-02-09,Same Day,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10000962,30,30,2,2,2023,2,60,58.8,-1.2000000000000028
4125,2022-01-06,Standard Class,Corporate,United States,Watertown,New York,East,Office Supplies,Appliances,OFF-AP-10004249,40,40,3,2,2022,1,120,117.6,-2.4000000000000057
4126,2023-08-01,Second Class,Consumer,United States,Jacksonville,Florida,South,Furniture,Furnishings,FUR-FU-10001602,80,90,3,5,2023,8,240,256.5,16.5
4127,2022-06-24,First Class,Consumer,United States,Arlington,Virginia,South,Office Supplies,Art,OFF-AR-10003179,50,50,6,4,2022,6,300,288.0,-12.0
4128,2023-07-12,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Storage,OFF-ST-10003722,60,70,6,2,2023,7,360,411.59999999999997,51.599999999999966
4129,2022-06-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Technology,Machines,TEC-MA-10001127,2310,2620,3,3,2022,6,6930,7624.2,694.1999999999998
4130,2023-11-06,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,OFF-AP-10001947,60,70,4,3,2023,11,240,271.59999999999997,31.599999999999966
4131,2023-09-05,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10001107,10,10,5,4,2023,9,50,48.0,-2.0
